year,region,country,country_label,poe,state,total_arrivals,male_arrivals,female_arrivals
2020,Africa,LBY,Libyan Arab Jamahiriya,Bukit Kayu Hitam,Kedah,1,1,0
2020,Africa,LBY,Libyan Arab Jamahiriya,LTA Subang Terminal 3,Selangor,1,0,1
2020,Africa,LBY,Libyan Arab Jamahiriya,Sungai Tujuh,Sarawak,1,0,1
2020,Africa,LSO,Lesotho,LTA Kuala Lumpur Terminal 2,Selangor,1,0,1
2020,Africa,MAR,Morocco,Biawak,Sarawak,1,1,0
2020,Africa,MAR,Morocco,Dermaga Labuan,Labuan,1,1,0
2020,Africa,MAR,Morocco,LTA Ipoh,Perak,1,0,1
2020,Africa,MAR,Morocco,LTA Sultan Ismail Senai,Johor,1,0,1
2020,Africa,MAR,Morocco,Pejabat Imigresen Port Swettenham,Selangor,1,0,1
2020,Africa,MAR,Morocco,Pelabuhan Klang Barat - SCT,Selangor,1,1,0
2020,Africa,MAR,Morocco,Pos Imigresen Mengkalap,Sarawak,1,1,0
2020,Africa,MAR,Morocco,Tedungan,Sarawak,1,0,1
2020,Africa,MAR,Morocco,Telaga Harbour Park,Kedah,1,1,0
2020,Africa,MDG,Madagascar,Jeti Kuah Langkawi,Kedah,1,0,1
2020,Africa,MDG,Madagascar,Stulang Laut,Johor,1,0,1
2020,Africa,MOZ,Mozambique,LTA Ipoh,Perak,1,1,0
2020,Africa,MOZ,Mozambique,LTA Kota Kinabalu,Sabah,1,1,0
2020,Africa,MRT,Mauritania,Bukit Kayu Hitam,Kedah,1,1,0
2020,Africa,MRT,Mauritania,Gelang Patah,Johor,1,1,0
2020,Africa,MUS,Mauritius,Bukit Kayu Hitam,Kedah,1,1,0
2020,Africa,MUS,Mauritius,LTA Kuantan,Pahang,1,1,0
2020,Africa,MUS,Mauritius,LTA Kuching,Sarawak,1,1,0
2020,Africa,MUS,Mauritius,Padang Besar,Perlis,1,0,1
2020,Africa,MUS,Mauritius,Pelabuhan Klang Barat - KMT,Selangor,1,1,0
2020,Africa,MUS,Mauritius,Telaga Harbour Park,Kedah,1,0,1
2020,Africa,MWI,Malawi,Gelang Patah,Johor,1,1,0
2020,Africa,MWI,Malawi,LTA Bayan Lepas,Pulau_Pinang,1,1,0
2020,Africa,MYT,Mayotte,LTA Kuala Lumpur Terminal 2,Selangor,1,0,1
2020,Africa,NAM,Namibia,Bangunan Sultan Iskandar,Johor,1,1,0
2020,Africa,NAM,Namibia,Padang Besar,Perlis,1,0,1
2020,Africa,NAM,Namibia,Telaga Harbour Park,Kedah,1,0,1
2020,Africa,NGA,Nigeria,LT Miri,Sarawak,1,1,0
2020,Africa,NGA,Nigeria,LTA Sultan Ismail Senai,Johor,1,1,0
2020,Africa,NGA,Nigeria,Padang Besar,Perlis,1,1,0
2020,Africa,NGA,Nigeria,Sungai Tujuh,Sarawak,1,1,0
2020,Africa,RWA,Rwanda,Gelang Patah,Johor,1,1,0
2020,Africa,RWA,Rwanda,LTA Kuala Lumpur Terminal 2,Selangor,1,0,1
2020,Africa,SDN,Sudan,Bukit Kayu Hitam,Kedah,1,1,0
2020,Africa,SDN,Sudan,LTA Langkawi,Kedah,1,1,0
2020,Africa,SEN,Senegal,Bukit Kayu Hitam,Kedah,1,1,0
2020,Africa,SEN,Senegal,LTA Bayan Lepas,Pulau_Pinang,1,1,0
2020,Africa,SEN,Senegal,LTA Kuching,Sarawak,1,0,1
2020,Africa,SOM,Somalia,LTA Kota Kinabalu,Sabah,1,0,1
2020,Africa,SOM,Somalia,Padang Besar,Perlis,1,0,1
2020,Africa,SSD,South Sudan,LTA Langkawi,Kedah,1,1,0
2020,Africa,SSD,South Sudan,Roro Labuan,Labuan,1,1,0
2020,Africa,SSD,South Sudan,Sungai Tujuh,Sarawak,1,1,0
2020,Africa,SWZ,Swaziland,Gelang Patah,Johor,1,0,1
2020,Africa,SYC,Seychelles,LT Miri,Sarawak,1,1,0
2020,Africa,SYC,Seychelles,LTA Kuching,Sarawak,1,0,1
2020,Africa,SYC,Seychelles,Sungai Tujuh,Sarawak,1,1,0
2020,Africa,SYC,Seychelles,Tebedu,Sarawak,1,1,0
2020,Africa,SYC,Seychelles,Telaga Harbour Park,Kedah,1,1,0
2020,Africa,TCD,Chad,Bangunan Sultan Iskandar,Johor,1,1,0
2020,Africa,TCD,Chad,Gelang Patah,Johor,1,0,1
2020,Africa,TUN,Tunisia,Jeti Pasir Gudang,Johor,1,1,0
2020,Africa,TZA,Tanzania,LTA Langkawi,Kedah,1,1,0
2020,Africa,UGA,Uganda,LTA Kota Kinabalu,Sabah,1,0,1
2020,Africa,UGA,Uganda,LTA Langkawi,Kedah,1,0,1
2020,Africa,UGA,Uganda,Sungai Tujuh,Sarawak,1,1,0
2020,Africa,ZAF,South Africa,Dermaga Sandakan,Sabah,1,1,0
2020,Africa,ZAF,South Africa,LT Bintulu,Sarawak,1,1,0
2020,Africa,ZAF,South Africa,LTA Ipoh,Perak,1,1,0
2020,Africa,ZAF,South Africa,Pengkalan Hulu (Bukit Berapit),Perak,1,1,0
2020,Africa,ZAF,South Africa,Tanjung Pengelih,Johor,1,0,1
2020,Africa,ZAF,South Africa,Tebedu,Sarawak,1,0,1
2020,Africa,ZMB,Zambia,LTA Kuching,Sarawak,1,1,0
2020,Africa,ZMB,Zambia,Sungai Tujuh,Sarawak,1,1,0
2020,Africa,ZMB,Zambia,Telaga Harbour Park,Kedah,1,1,0
2020,Africa,ZWE,Zimbabwe,Padang Besar,Perlis,1,1,0
2020,Africa,ZWE,Zimbabwe,Sungai Tujuh,Sarawak,1,0,1
2020,Africa,ZWE,Zimbabwe,Woodlands Train Checkpoint,Singapore,1,0,1
2020,Africa,AGO,Angola,Bangunan Sultan Iskandar,Johor,0,0,0
2020,Africa,AGO,Angola,Bukit Kayu Hitam,Kedah,0,0,0
2020,Africa,AGO,Angola,Gelang Patah,Johor,0,0,0
2020,Africa,AGO,Angola,LTA Kota Kinabalu,Sabah,0,0,0
2020,Africa,AGO,Angola,LTA Kuala Lumpur Terminal 2,Selangor,0,0,0
2020,Africa,AGO,Angola,LTA Langkawi,Kedah,0,0,0
2020,Africa,AGO,Angola,Pejabat Imigresen Desaru Coast,Johor,0,0,0
2020,Africa,AGO,Angola,Pelabuhan Tanjung Pelepas,Johor,0,0,0
2020,Africa,BDI,Burundi,LTA Bayan Lepas,Pulau_Pinang,0,0,0
2020,Africa,BDI,Burundi,LTA Kuala Lumpur Terminal 2,Selangor,0,0,0
2020,Africa,BDI,Burundi,LTA Kuching,Sarawak,0,0,0
2020,Africa,BEN,Benin,Bangunan Sultan Iskandar,Johor,0,0,0
2020,Africa,BEN,Benin,LTA Bayan Lepas,Pulau_Pinang,0,0,0
2020,Africa,BEN,Benin,LTA Ipoh,Perak,0,0,0
2020,Africa,BEN,Benin,LTA Langkawi,Kedah,0,0,0
2020,Africa,BEN,Benin,LTA Sultan Ismail Senai,Johor,0,0,0
2020,Africa,BEN,Benin,Pos Imigresen Mengkalap,Sarawak,0,0,0
2020,Africa,BEN,Benin,Tedungan,Sarawak,0,0,0
2020,Africa,BFA,Burkina Faso,LTA Bayan Lepas,Pulau_Pinang,0,0,0
2020,Africa,BFA,Burkina Faso,LTA Ipoh,Perak,0,0,0
2020,Africa,BWA,Botswana,Bukit Kayu Hitam,Kedah,0,0,0
2020,Africa,BWA,Botswana,LTA Bayan Lepas,Pulau_Pinang,0,0,0
2020,Africa,BWA,Botswana,LTA Kota Kinabalu,Sabah,0,0,0
2020,Africa,BWA,Botswana,LTA Langkawi,Kedah,0,0,0
2020,Africa,BWA,Botswana,LTA Sultan Ismail Senai,Johor,0,0,0
2020,Africa,BWA,Botswana,Padang Besar,Perlis,0,0,0
2020,Africa,CAF,Central African Republic,LTA Kuala Lumpur Terminal 2,Selangor,0,0,0
2020,Africa,CAF,Central African Republic,LTA Langkawi,Kedah,0,0,0
2020,Africa,CIV,Cote d'Ivoire,Bangunan Sultan Iskandar,Johor,0,0,0
2020,Africa,CIV,Cote d'Ivoire,Gelang Patah,Johor,0,0,0
2020,Africa,CIV,Cote d'Ivoire,LTA Kota Kinabalu,Sabah,0,0,0
2020,Africa,CIV,Cote d'Ivoire,LTA Kuching,Sarawak,0,0,0
2020,Africa,CMR,Cameroon,LTA Kuching,Sarawak,0,0,0
2020,Africa,CMR,Cameroon,LTA Langkawi,Kedah,0,0,0
2020,Africa,CMR,Cameroon,Woodlands Train Checkpoint,Singapore,0,0,0
2020,Africa,COD,Congo,Bangunan Sultan Iskandar,Johor,0,0,0
2020,Africa,COD,Congo,Gelang Patah,Johor,0,0,0
2020,Africa,COD,Congo,LT Sibu,Sarawak,0,0,0
2020,Africa,COD,Congo,LTA Kuching,Sarawak,0,0,0
2020,Africa,COM,Comoros,Bangunan Sultan Iskandar,Johor,0,0,0
2020,Africa,COM,Comoros,Gelang Patah,Johor,0,0,0
2020,Africa,CPV,Cape Verde,LTA Bayan Lepas,Pulau_Pinang,0,0,0
2020,Africa,CPV,Cape Verde,LTA Kota Kinabalu,Sabah,0,0,0
2020,Africa,CPV,Cape Verde,LTA Langkawi,Kedah,0,0,0
2020,Africa,CPV,Cape Verde,Telaga Harbour Park,Kedah,0,0,0
2020,Africa,DJI,Djibouti,Bangunan Sultan Iskandar,Johor,0,0,0
2020,Africa,DJI,Djibouti,Gelang Patah,Johor,0,0,0
2020,Africa,DZA,Algeria,Dermaga Labuan,Labuan,0,0,0
2020,Africa,DZA,Algeria,Dermaga Tawau,Sabah,0,0,0
2020,Africa,DZA,Algeria,Jeti Kukup,Johor,0,0,0
2020,Africa,DZA,Algeria,Jeti Pasir Gudang,Johor,0,0,0
2020,Africa,DZA,Algeria,LT Bintulu,Sarawak,0,0,0
2020,Africa,DZA,Algeria,LT Tawau,Sabah,0,0,0
2020,Africa,DZA,Algeria,LTA Ipoh,Perak,0,0,0
2020,Africa,DZA,Algeria,LTA Kuching,Sarawak,0,0,0
2020,Africa,DZA,Algeria,Pandaruan,Sarawak,0,0,0
2020,Africa,DZA,Algeria,Pejabat Imigresen Desaru Coast,Johor,0,0,0
2020,Africa,DZA,Algeria,Pelabuhan Melaka,Melaka,0,0,0
2020,Africa,DZA,Algeria,Pengkalan Hulu (Bukit Berapit),Perak,0,0,0
2020,Africa,DZA,Algeria,Pos Imigresen Mengkalap,Sarawak,0,0,0
2020,Africa,DZA,Algeria,Rantau Panjang,Kelantan,0,0,0
2020,Africa,DZA,Algeria,Tanjung Pengelih,Johor,0,0,0
2020,Africa,DZA,Algeria,Tebedu,Sarawak,0,0,0
2020,Africa,DZA,Algeria,Telaga Harbour Park,Kedah,0,0,0
2020,Africa,DZA,Algeria,Wang Kelian,Perlis,0,0,0
2020,Africa,EGY,Egypt,Biawak,Sarawak,0,0,0
2020,Africa,EGY,Egypt,Dermaga Tawau,Sabah,0,0,0
2020,Africa,EGY,Egypt,LT Tawau,Sabah,0,0,0
2020,Africa,EGY,Egypt,LTA Ipoh,Perak,0,0,0
2020,Africa,EGY,Egypt,LTA Kuching,Sarawak,0,0,0
2020,Africa,EGY,Egypt,Pejabat Imigresen Desaru Coast,Johor,0,0,0
2020,Africa,EGY,Egypt,Pelabuhan Kemaman,Terengganu,0,0,0
2020,Africa,EGY,Egypt,Pelabuhan Klang Barat - SCT,Selangor,0,0,0
2020,Africa,EGY,Egypt,Pelabuhan Kuantan,Pahang,0,0,0
2020,Africa,EGY,Egypt,Pelabuhan Melaka,Melaka,0,0,0
2020,Africa,EGY,Egypt,Pengkalan Hulu (Bukit Berapit),Perak,0,0,0
2020,Africa,EGY,Egypt,Pos Kawalan Imigresen Muar,Johor,0,0,0
2020,Africa,EGY,Egypt,Tanjung Pengelih,Johor,0,0,0
2020,Africa,EGY,Egypt,Wang Kelian,Perlis,0,0,0
2020,Africa,ERI,Eritrea,Bangunan Sultan Iskandar,Johor,0,0,0
2020,Africa,ERI,Eritrea,Gelang Patah,Johor,0,0,0
2020,Africa,ERI,Eritrea,LTA Bayan Lepas,Pulau_Pinang,0,0,0
2020,Africa,ERI,Eritrea,Pelabuhan Klang Barat - SCT,Selangor,0,0,0
2020,Africa,ETH,Ethiopia,LTA Bayan Lepas,Pulau_Pinang,0,0,0
2020,Africa,ETH,Ethiopia,LTA Langkawi,Kedah,0,0,0
2020,Africa,ETH,Ethiopia,Pelabuhan Klang Barat - SCT,Selangor,0,0,0
2020,Africa,GAB,Gabon,Gelang Patah,Johor,0,0,0
2020,Africa,GAB,Gabon,LT Sibu,Sarawak,0,0,0
2020,Africa,GAB,Gabon,LTA Bayan Lepas,Pulau_Pinang,0,0,0
2020,Africa,GAB,Gabon,Pejabat Imigresen Desaru Coast,Johor,0,0,0
2020,Africa,GHA,Ghana,LT Miri,Sarawak,0,0,0
2020,Africa,GHA,Ghana,LTA Kota Kinabalu,Sabah,0,0,0
2020,Africa,GHA,Ghana,LTA Kuching,Sarawak,0,0,0
2020,Africa,GHA,Ghana,LTA Langkawi,Kedah,0,0,0
2020,Africa,GHA,Ghana,LTA Sultan Ismail Senai,Johor,0,0,0
2020,Africa,GHA,Ghana,Pejabat Imigresen Desaru Coast,Johor,0,0,0
2020,Africa,GHA,Ghana,Pelabuhan Klang Barat - KMT,Selangor,0,0,0
2020,Africa,GHA,Ghana,Pelabuhan Klang Barat - SCT,Selangor,0,0,0
2020,Africa,GHA,Ghana,Pelabuhan Tanjung Pelepas,Johor,0,0,0
2020,Africa,GHA,Ghana,Pos Imigresen Mengkalap,Sarawak,0,0,0
2020,Africa,GHA,Ghana,Stulang Laut,Johor,0,0,0
2020,Africa,GIN,Guinea,Bukit Kayu Hitam,Kedah,0,0,0
2020,Africa,GIN,Guinea,LTA Bayan Lepas,Pulau_Pinang,0,0,0
2020,Africa,GIN,Guinea,LTA Kuching,Sarawak,0,0,0
2020,Africa,GIN,Guinea,LTA Langkawi,Kedah,0,0,0
2020,Africa,GIN,Guinea,LTA Subang Terminal 3,Selangor,0,0,0
2020,Africa,GIN,Guinea,Padang Besar,Perlis,0,0,0
2020,Africa,GIN,Guinea,Tanjung Pengelih,Johor,0,0,0
2020,Africa,GMB,Gambia,LTA Kota Kinabalu,Sabah,0,0,0
2020,Africa,GMB,Gambia,LTA Sultan Ismail Senai,Johor,0,0,0
2020,Africa,GMB,Gambia,Pos Imigresen Mengkalap,Sarawak,0,0,0
2020,Africa,GMB,Gambia,Woodlands Train Checkpoint,Singapore,0,0,0
2020,Africa,GNB,Guinea-Bissau,LTA Kuala Lumpur Terminal 2,Selangor,0,0,0
2020,Africa,GNB,Guinea-Bissau,LTA Subang Terminal 3,Selangor,0,0,0
2020,Africa,GNB,Guinea-Bissau,Stulang Laut,Johor,0,0,0
2020,Africa,GNQ,Equatorial Guinea,Gelang Patah,Johor,0,0,0
2020,Africa,KEN,Kenya,Dermaga Tawau,Sabah,0,0,0
2020,Africa,KEN,Kenya,Jeti Kuah Langkawi,Kedah,0,0,0
2020,Africa,KEN,Kenya,LT Bintulu,Sarawak,0,0,0
2020,Africa,KEN,Kenya,LT Miri,Sarawak,0,0,0
2020,Africa,KEN,Kenya,LTA Ipoh,Perak,0,0,0
2020,Africa,KEN,Kenya,LTA Kota Kinabalu,Sabah,0,0,0
2020,Africa,KEN,Kenya,LTA Subang Terminal 3,Selangor,0,0,0
2020,Africa,KEN,Kenya,LTA Sultan Ismail Senai,Johor,0,0,0
2020,Africa,KEN,Kenya,Pelabuhan Klang Barat - SCT,Selangor,0,0,0
2020,Africa,KEN,Kenya,Pos Imigresen Mengkalap,Sarawak,0,0,0
2020,Africa,KEN,Kenya,Terminal Feri Puteri Harbour,Johor,0,0,0
2020,Africa,KEN,Kenya,Woodlands Train Checkpoint,Singapore,0,0,0
2020,Africa,LBR,Liberia,LTA Kota Kinabalu,Sabah,0,0,0
2020,Africa,LBR,Liberia,LTA Kuching,Sarawak,0,0,0
2020,Africa,LBR,Liberia,LTA Langkawi,Kedah,0,0,0
2020,Africa,LBR,Liberia,Sungai Tujuh,Sarawak,0,0,0
2020,Africa,LBY,Libyan Arab Jamahiriya,LT Tawau,Sabah,0,0,0
2020,Africa,LBY,Libyan Arab Jamahiriya,LTA Kuching,Sarawak,0,0,0
2020,Africa,LBY,Libyan Arab Jamahiriya,Padang Besar,Perlis,0,0,0
2020,Africa,LBY,Libyan Arab Jamahiriya,Pelabuhan Klang Barat - SCT,Selangor,0,0,0
2020,Africa,LBY,Libyan Arab Jamahiriya,Pos Imigresen Mengkalap,Sarawak,0,0,0
2020,Africa,LSO,Lesotho,Bangunan Sultan Iskandar,Johor,0,0,0
2020,Africa,LSO,Lesotho,Bukit Kayu Hitam,Kedah,0,0,0
2020,Africa,LSO,Lesotho,Gelang Patah,Johor,0,0,0
2020,Africa,LSO,Lesotho,LTA Bayan Lepas,Pulau_Pinang,0,0,0
2020,Africa,LSO,Lesotho,LTA Kuching,Sarawak,0,0,0
2020,Africa,MAR,Morocco,Jeti Pasir Gudang,Johor,0,0,0
2020,Africa,MAR,Morocco,LTA Kuantan,Pahang,0,0,0
2020,Africa,MAR,Morocco,LTA Subang Terminal 3,Selangor,0,0,0
2020,Africa,MAR,Morocco,Pandaruan,Sarawak,0,0,0
2020,Africa,MAR,Morocco,Pejabat Imigresen Desaru Coast,Johor,0,0,0
2020,Africa,MAR,Morocco,Pelabuhan Klang Barat - KMT,Selangor,0,0,0
2020,Africa,MAR,Morocco,Pelabuhan Melaka,Melaka,0,0,0
2020,Africa,MAR,Morocco,Pengkalan Hulu (Bukit Berapit),Perak,0,0,0
2020,Africa,MAR,Morocco,Pengkalan Kubur,Kelantan,0,0,0
2020,Africa,MAR,Morocco,Tanjung Pengelih,Johor,0,0,0
2020,Africa,MAR,Morocco,Wang Kelian,Perlis,0,0,0
2020,Africa,MDG,Madagascar,Bukit Kayu Hitam,Kedah,0,0,0
2020,Africa,MDG,Madagascar,ICQS Kudat,Sabah,0,0,0
2020,Africa,MDG,Madagascar,LTA Ipoh,Perak,0,0,0
2020,Africa,MDG,Madagascar,LTA Kuching,Sarawak,0,0,0
2020,Africa,MDG,Madagascar,Pejabat Imigresen Desaru Coast,Johor,0,0,0
2020,Africa,MDG,Madagascar,Pelabuhan Tanjung Pelepas,Johor,0,0,0
2020,Africa,MDG,Madagascar,Tanjung Pengelih,Johor,0,0,0
2020,Africa,MDG,Madagascar,Wang Kelian,Perlis,0,0,0
2020,Africa,MDG,Madagascar,Woodlands Train Checkpoint,Singapore,0,0,0
2020,Africa,MLI,Mali,Gelang Patah,Johor,0,0,0
2020,Africa,MLI,Mali,LTA Kota Kinabalu,Sabah,0,0,0
2020,Africa,MLI,Mali,LTA Sultan Ismail Senai,Johor,0,0,0
2020,Africa,MOZ,Mozambique,Bangunan Sultan Iskandar,Johor,0,0,0
2020,Africa,MOZ,Mozambique,Gelang Patah,Johor,0,0,0
2020,Africa,MOZ,Mozambique,LT Miri,Sarawak,0,0,0
2020,Africa,MOZ,Mozambique,LTA Bayan Lepas,Pulau_Pinang,0,0,0
2020,Africa,MOZ,Mozambique,LTA Kuching,Sarawak,0,0,0
2020,Africa,MOZ,Mozambique,LTA Langkawi,Kedah,0,0,0
2020,Africa,MOZ,Mozambique,Pelabuhan Klang Barat - KMT,Selangor,0,0,0
2020,Africa,MOZ,Mozambique,Pelabuhan Klang Barat - SCT,Selangor,0,0,0
2020,Africa,MRT,Mauritania,Bangunan Sultan Iskandar,Johor,0,0,0
2020,Africa,MRT,Mauritania,LT Miri,Sarawak,0,0,0
2020,Africa,MRT,Mauritania,LTA Bayan Lepas,Pulau_Pinang,0,0,0
2020,Africa,MRT,Mauritania,LTA Kota Kinabalu,Sabah,0,0,0
2020,Africa,MRT,Mauritania,Sungai Tujuh,Sarawak,0,0,0
2020,Africa,MRT,Mauritania,Woodlands Train Checkpoint,Singapore,0,0,0
2020,Africa,MUS,Mauritius,Jeti Kuah Langkawi,Kedah,0,0,0
2020,Africa,MUS,Mauritius,LT Miri,Sarawak,0,0,0
2020,Africa,MUS,Mauritius,LT Sibu,Sarawak,0,0,0
2020,Africa,MUS,Mauritius,LT Tawau,Sabah,0,0,0
2020,Africa,MUS,Mauritius,LTA Ipoh,Perak,0,0,0
2020,Africa,MUS,Mauritius,Pejabat Imigresen Desaru Coast,Johor,0,0,0
2020,Africa,MUS,Mauritius,Pengkalan Hulu (Bukit Berapit),Perak,0,0,0
2020,Africa,MUS,Mauritius,Pos Imigresen Mengkalap,Sarawak,0,0,0
2020,Africa,MUS,Mauritius,Rantau Panjang,Kelantan,0,0,0
2020,Africa,MUS,Mauritius,Sungai Tujuh,Sarawak,0,0,0
2020,Africa,MUS,Mauritius,Tanjung Pengelih,Johor,0,0,0
2020,Africa,MUS,Mauritius,Wang Kelian,Perlis,0,0,0
2020,Africa,MWI,Malawi,LT Miri,Sarawak,0,0,0
2020,Africa,MWI,Malawi,LTA Kota Kinabalu,Sabah,0,0,0
2020,Africa,MWI,Malawi,Sungai Tujuh,Sarawak,0,0,0
2020,Africa,MYT,Mayotte,LTA Kuala Lumpur Terminal 1,Selangor,0,0,0
2020,Africa,NAM,Namibia,Bukit Kayu Hitam,Kedah,0,0,0
2020,Africa,NAM,Namibia,LTA Ipoh,Perak,0,0,0
2020,Africa,NAM,Namibia,LTA Kota Kinabalu,Sabah,0,0,0
2020,Africa,NAM,Namibia,LTA Kuching,Sarawak,0,0,0
2020,Africa,NAM,Namibia,LTA Langkawi,Kedah,0,0,0
2020,Africa,NAM,Namibia,LTA Sultan Ismail Senai,Johor,0,0,0
2020,Africa,NAM,Namibia,Pelabuhan Klang Barat - SCT,Selangor,0,0,0
2020,Africa,NAM,Namibia,Wang Kelian,Perlis,0,0,0
2020,Africa,NER,Niger,Bangunan Sultan Iskandar,Johor,0,0,0
2020,Africa,NER,Niger,Gelang Patah,Johor,0,0,0
2020,Africa,NER,Niger,LTA Kota Kinabalu,Sabah,0,0,0
2020,Africa,NGA,Nigeria,Biawak,Sarawak,0,0,0
2020,Africa,NGA,Nigeria,Bukit Kayu Hitam,Kedah,0,0,0
2020,Africa,NGA,Nigeria,LT Bintulu,Sarawak,0,0,0
2020,Africa,NGA,Nigeria,LTA Kota Kinabalu,Sabah,0,0,0
2020,Africa,NGA,Nigeria,Pelabuhan Klang Barat - KMT,Selangor,0,0,0
2020,Africa,NGA,Nigeria,Pelabuhan Klang Barat - SCT,Selangor,0,0,0
2020,Africa,NGA,Nigeria,Pelabuhan Tanjung Pelepas,Johor,0,0,0
2020,Africa,NGA,Nigeria,Tedungan,Sarawak,0,0,0
2020,Africa,NGA,Nigeria,Wang Kelian,Perlis,0,0,0
2020,Africa,REU,Reunion,Bangunan Sultan Iskandar,Johor,0,0,0
2020,Africa,REU,Reunion,LT Sibu,Sarawak,0,0,0
2020,Africa,RWA,Rwanda,Bangunan Sultan Iskandar,Johor,0,0,0
2020,Africa,RWA,Rwanda,LTA Bayan Lepas,Pulau_Pinang,0,0,0
2020,Africa,RWA,Rwanda,LTA Langkawi,Kedah,0,0,0
2020,Africa,RWA,Rwanda,LTA Sultan Ismail Senai,Johor,0,0,0
2020,Africa,RWA,Rwanda,Pejabat Imigresen Desaru Coast,Johor,0,0,0
2020,Africa,SDN,Sudan,Dermaga Labuan,Labuan,0,0,0
2020,Africa,SDN,Sudan,Jeti Kuah Langkawi,Kedah,0,0,0
2020,Africa,SDN,Sudan,LT Bintulu,Sarawak,0,0,0
2020,Africa,SDN,Sudan,LTA Kuching,Sarawak,0,0,0
2020,Africa,SDN,Sudan,LTA Subang Terminal 3,Selangor,0,0,0
2020,Africa,SDN,Sudan,Pandaruan,Sarawak,0,0,0
2020,Africa,SDN,Sudan,Pos Imigresen Mengkalap,Sarawak,0,0,0
2020,Africa,SDN,Sudan,Rantau Panjang,Kelantan,0,0,0
2020,Africa,SDN,Sudan,Roro Labuan,Labuan,0,0,0
2020,Africa,SDN,Sudan,Tedungan,Sarawak,0,0,0
2020,Africa,SDN,Sudan,Wang Kelian,Perlis,0,0,0
2020,Africa,SDN,Sudan,Woodlands Train Checkpoint,Singapore,0,0,0
2020,Africa,SEN,Senegal,LTA Ipoh,Perak,0,0,0
2020,Africa,SEN,Senegal,LTA Kota Kinabalu,Sabah,0,0,0
2020,Africa,SEN,Senegal,LTA Langkawi,Kedah,0,0,0
2020,Africa,SEN,Senegal,LTA Subang Terminal 3,Selangor,0,0,0
2020,Africa,SEN,Senegal,Padang Besar,Perlis,0,0,0
2020,Africa,SEN,Senegal,Pelabuhan Klang Barat - SCT,Selangor,0,0,0
2020,Africa,SEN,Senegal,Rantau Panjang,Kelantan,0,0,0
2020,Africa,SEN,Senegal,Tedungan,Sarawak,0,0,0
2020,Africa,SHN,Saint Helena,LT Sibu,Sarawak,0,0,0
2020,Africa,SLE,Sierra Leone,Bangunan Sultan Iskandar,Johor,0,0,0
2020,Africa,SLE,Sierra Leone,LTA Ipoh,Perak,0,0,0
2020,Africa,SLE,Sierra Leone,LTA Kota Kinabalu,Sabah,0,0,0
2020,Africa,SLE,Sierra Leone,LTA Langkawi,Kedah,0,0,0
2020,Africa,SLE,Sierra Leone,Woodlands Train Checkpoint,Singapore,0,0,0
2020,Africa,SOM,Somalia,Bukit Kayu Hitam,Kedah,0,0,0
2020,Africa,SOM,Somalia,LTA Kuching,Sarawak,0,0,0
2020,Africa,SOM,Somalia,Rantau Panjang,Kelantan,0,0,0
2020,Africa,SOM,Somalia,Wang Kelian,Perlis,0,0,0
2020,Africa,SSD,South Sudan,Gelang Patah,Johor,0,0,0
2020,Africa,SSD,South Sudan,Jeti Pasir Gudang,Johor,0,0,0
2020,Africa,SSD,South Sudan,LTA Subang Terminal 3,Selangor,0,0,0
2020,Africa,SWZ,Swaziland,Bangunan Sultan Iskandar,Johor,0,0,0
2020,Africa,SWZ,Swaziland,LTA Bayan Lepas,Pulau_Pinang,0,0,0
2020,Africa,SWZ,Swaziland,LTA Kota Kinabalu,Sabah,0,0,0
2020,Africa,SWZ,Swaziland,LTA Langkawi,Kedah,0,0,0
2020,Africa,SWZ,Swaziland,Woodlands Train Checkpoint,Singapore,0,0,0
2020,Africa,SYC,Seychelles,Biawak,Sarawak,0,0,0
2020,Africa,SYC,Seychelles,Jeti Kuah Langkawi,Kedah,0,0,0
2020,Africa,SYC,Seychelles,Jeti Pasir Gudang,Johor,0,0,0
2020,Africa,SYC,Seychelles,LT Bintulu,Sarawak,0,0,0
2020,Africa,SYC,Seychelles,LT Sibu,Sarawak,0,0,0
2020,Africa,SYC,Seychelles,LT Tawau,Sabah,0,0,0
2020,Africa,SYC,Seychelles,LTA Bayan Lepas,Pulau_Pinang,0,0,0
2020,Africa,SYC,Seychelles,LTA Kota Kinabalu,Sabah,0,0,0
2020,Africa,SYC,Seychelles,LTA Langkawi,Kedah,0,0,0
2020,Africa,SYC,Seychelles,LTA Subang Terminal 3,Selangor,0,0,0
2020,Africa,SYC,Seychelles,Stulang Laut,Johor,0,0,0
2020,Africa,SYC,Seychelles,Tedungan,Sarawak,0,0,0
2020,Africa,SYC,Seychelles,Woodlands Train Checkpoint,Singapore,0,0,0
2020,Africa,TCD,Chad,LTA Langkawi,Kedah,0,0,0
2020,Africa,TCD,Chad,LTA Subang Terminal 3,Selangor,0,0,0
2020,Africa,TCD,Chad,Padang Besar,Perlis,0,0,0
2020,Africa,TGO,Togo,Bangunan Sultan Iskandar,Johor,0,0,0
2020,Africa,TGO,Togo,LTA Bayan Lepas,Pulau_Pinang,0,0,0
2020,Africa,TGO,Togo,LTA Ipoh,Perak,0,0,0
2020,Africa,TUN,Tunisia,Dermaga Labuan,Labuan,0,0,0
2020,Africa,TUN,Tunisia,Dermaga Sandakan,Sabah,0,0,0
2020,Africa,TUN,Tunisia,Dermaga Tawau,Sabah,0,0,0
